ED-ED-EMACS	1	ED	1	INSERT-WORD	939	2	212.8836
ED-ED-EMACS	1	ED	1	REPLACE-LINE	652	2	153.03
ED-ED-EMACS	1	ED	1	REPLACE-WORD	1212	3	262.6059
ED-ED-EMACS	1	ED	1	DELETE-WORD	663	3	161.2459
ED-ED-EMACS	1	ED	1	DELETE-LINE	552	8	141.0334
ED-ED-EMACS	1	ED	1	INSERT-LINE	402	9	120.6547
ED-ED-EMACS	1	ED	2	REPLACE-LINE	424	9	135.272
ED-ED-EMACS	1	ED	2	INSERT-WORD	1160	11	313.835
ED-ED-EMACS	1	ED	2	DELETE-WORD	884	18	256.2092
ED-ED-EMACS	1	ED	2	DELETE-LINE	300	19	86.644
ED-ED-EMACS	1	ED	2	REPLACE-WORD	560	19	166.065
ED-ED-EMACS	1	ED	2	INSERT-LINE	342	19	118.436
ED-ED-EMACS	1	ED	3	REPLACE-WORD	515	21	148.1332
ED-ED-EMACS	1	ED	3	INSERT-WORD	788	24	215.6159
ED-ED-EMACS	1	ED	3	DELETE-WORD	698	34	186.7928
ED-ED-EMACS	1	ED	3	REPLACE-LINE	352	38	108.8368
ED-ED-EMACS	1	ED	3	DELETE-LINE	286	38	82.609
ED-ED-EMACS	1	ED	3	INSERT-LINE	338	38	104.011
ED-ED-EMACS	1	ED	4	INSERT-WORD	529	38	167.9644
ED-ED-EMACS	1	ED	4	REPLACE-LINE	375	38	119.3596
ED-ED-EMACS	1	ED	4	REPLACE-WORD	693	39	200.866
ED-ED-EMACS	1	ED	4	DELETE-WORD	385	39	115.6556
ED-ED-EMACS	1	ED	4	DELETE-LINE	360	42	112.1204
ED-ED-EMACS	1	ED	4	INSERT-LINE	274	42	98.5563
ED-ED-EMACS	1	ED	5	REPLACE-LINE	311	42	118.0639
ED-ED-EMACS	1	ED	5	INSERT-WORD	567	43	206.234
ED-ED-EMACS	1	ED	5	DELETE-WORD	481	44	156.7985
ED-ED-EMACS	1	ED	5	DELETE-LINE	218	44	69.962
ED-ED-EMACS	1	ED	5	REPLACE-WORD	404	44	130.8041
ED-ED-EMACS	1	ED	5	INSERT-LINE	260	45	105.6678
ED-ED-EMACS	1	ED	6	REPLACE-WORD	381	49	122.8094
ED-ED-EMACS	1	ED	6	INSERT-WORD	480	51	147.002
ED-ED-EMACS	1	ED	6	DELETE-WORD	454	52	130.1325
ED-ED-EMACS	1	ED	6	REPLACE-LINE	232	52	91.9816
ED-ED-EMACS	1	ED	6	DELETE-LINE	190	52	61.6698
ED-ED-EMACS	1	ED	6	INSERT-LINE	232	54	90.008
ED-ED-EMACS	1	ED	7	INSERT-WORD	419	54	148.3696
ED-ED-EMACS	1	ED	7	REPLACE-LINE	257	54	96.6375
ED-ED-EMACS	1	ED	7	REPLACE-WORD	565	54	171.939
ED-ED-EMACS	1	ED	7	DELETE-WORD	285	54	102.9465
ED-ED-EMACS	1	ED	7	DELETE-LINE	280	54	87.699
ED-ED-EMACS	1	ED	7	INSERT-LINE	221	54	90.3543
ED-ED-EMACS	1	ED	8	REPLACE-LINE	249	54	107.4868
ED-ED-EMACS	1	ED	8	INSERT-WORD	443	56	169.5999
ED-ED-EMACS	1	ED	8	DELETE-WORD	352	57	130.829
ED-ED-EMACS	1	ED	8	DELETE-LINE	178	58	65.2476
ED-ED-EMACS	1	ED	8	REPLACE-WORD	321	58	113.5935
ED-ED-EMACS	1	ED	8	INSERT-LINE	220	64	95.5346
ED-ED-EMACS	1	ED	9	REPLACE-WORD	310	65	106.5937
ED-ED-EMACS	1	ED	9	INSERT-WORD	391	65	120.0928
ED-ED-EMACS	1	ED	9	DELETE-WORD	384	70	116.347
ED-ED-EMACS	1	ED	9	REPLACE-LINE	199	70	79.3653
ED-ED-EMACS	1	ED	9	DELETE-LINE	157	70	51.9158
ED-ED-EMACS	1	ED	9	INSERT-LINE	199	70	73.6615
ED-ED-EMACS	1	ED	10	INSERT-WORD	356	71	120.5423
ED-ED-EMACS	1	ED	10	REPLACE-LINE	214	72	84.086
ED-ED-EMACS	1	ED	10	REPLACE-WORD	464	72	146.7216
ED-ED-EMACS	1	ED	10	DELETE-WORD	249	81	81.7208
ED-ED-EMACS	1	ED	10	DELETE-LINE	205	81	70.7684
ED-ED-EMACS	1	ED	10	INSERT-LINE	178	81	77.8368
ED-ED-EMACS	1	ED	11	REPLACE-LINE	221	82	97.066
ED-ED-EMACS	1	ED	11	INSERT-WORD	344	82	141.1256
ED-ED-EMACS	1	ED	11	DELETE-WORD	311	83	112.238
ED-ED-EMACS	1	ED	11	DELETE-LINE	126	85	46.165
ED-ED-EMACS	1	ED	11	REPLACE-WORD	256	85	87.7972
ED-ED-EMACS	1	ED	11	INSERT-LINE	163	85	78.4427
ED-ED-EMACS	1	ED	12	REPLACE-WORD	265	85	97.1465
ED-ED-EMACS	1	ED	12	INSERT-WORD	330	85	103.6757
ED-ED-EMACS	1	ED	12	DELETE-WORD	323	85	94.5579
ED-ED-EMACS	1	ED	12	REPLACE-LINE	163	85	67.0141
ED-ED-EMACS	1	ED	12	DELETE-LINE	116	85	42.7848
ED-ED-EMACS	1	ED	12	INSERT-LINE	163	85	68.2666
ED-ED-EMACS	1	ED	13	INSERT-WORD	322	85	114.638
ED-ED-EMACS	1	ED	13	REPLACE-LINE	187	85	76.556
ED-ED-EMACS	1	ED	13	REPLACE-WORD	452	85	133.82
ED-ED-EMACS	1	ED	13	DELETE-WORD	218	85	70.7836
ED-ED-EMACS	1	ED	13	DELETE-LINE	193	88	72.175
ED-ED-EMACS	1	ED	13	INSERT-LINE	168	88	70.5399
ED-ED-EMACS	1	ED	14	REPLACE-LINE	214	88	93.556
ED-ED-EMACS	1	ED	14	INSERT-WORD	330	88	130.3646
ED-ED-EMACS	1	ED	14	DELETE-WORD	295	88	104.22
ED-ED-EMACS	1	ED	14	DELETE-LINE	116	88	44.2728
ED-ED-EMACS	1	ED	14	REPLACE-WORD	253	88	86.1292
ED-ED-EMACS	1	ED	14	INSERT-LINE	163	88	76.9726
ED-ED-EMACS	1	ED	15	REPLACE-WORD	262	88	85.671
ED-ED-EMACS	1	ED	15	INSERT-WORD	327	89	96.7237
ED-ED-EMACS	1	ED	15	DELETE-WORD	313	93	88.4437
ED-ED-EMACS	1	ED	15	REPLACE-LINE	163	93	67.5143
ED-ED-EMACS	1	ED	15	DELETE-LINE	116	94	39.924
ED-ED-EMACS	1	ED	15	INSERT-LINE	161	94	61.5084
ED-ED-EMACS	1	ED	16	INSERT-WORD	296	94	112.9512
ED-ED-EMACS	1	ED	16	REPLACE-LINE	168	94	72.4903
ED-ED-EMACS	1	ED	16	REPLACE-WORD	426	102	128.635
ED-ED-EMACS	1	ED	16	DELETE-WORD	207	113	69.159
ED-ED-EMACS	1	ED	16	DELETE-LINE	165	113	61.7084
ED-ED-EMACS	1	ED	16	INSERT-LINE	139	113	60.352
ED-ED-EMACS	2	ED	1	REPLACE-LINE	206	115	89.1321
ED-ED-EMACS	2	ED	1	INSERT-WORD	266	115	111.4104
ED-ED-EMACS	2	ED	1	DELETE-WORD	252	118	99.3384
ED-ED-EMACS	2	ED	1	DELETE-LINE	107	118	39.6172
ED-ED-EMACS	2	ED	1	REPLACE-WORD	183	119	72.032
ED-ED-EMACS	2	ED	1	INSERT-LINE	148	120	68.7153
ED-ED-EMACS	2	ED	2	REPLACE-WORD	220	120	80.3974
ED-ED-EMACS	2	ED	2	INSERT-WORD	259	120	92.006
ED-ED-EMACS	2	ED	2	DELETE-WORD	257	120	84.266
ED-ED-EMACS	2	ED	2	REPLACE-LINE	148	120	63.2144
ED-ED-EMACS	2	ED	2	DELETE-LINE	102	120	36.722
ED-ED-EMACS	2	ED	2	INSERT-LINE	140	120	54.5266
ED-ED-EMACS	2	ED	3	INSERT-WORD	262	120	94.6782
ED-ED-EMACS	2	ED	3	REPLACE-LINE	152	120	65.9913
ED-ED-EMACS	2	ED	3	REPLACE-WORD	370	125	116.656
ED-ED-EMACS	2	ED	3	DELETE-WORD	167	125	60.0421
ED-ED-EMACS	2	ED	3	DELETE-LINE	150	125	59.7796
ED-ED-EMACS	2	ED	3	INSERT-LINE	122	125	54.22
ED-ED-EMACS	2	ED	4	REPLACE-LINE	177	125	79.2432
ED-ED-EMACS	2	ED	4	INSERT-WORD	259	125	111.725
ED-ED-EMACS	2	ED	4	DELETE-WORD	244	125	92.0569
ED-ED-EMACS	2	ED	4	DELETE-LINE	102	125	36.7265
ED-ED-EMACS	2	ED	4	REPLACE-WORD	176	125	68.0553
ED-ED-EMACS	2	ED	4	INSERT-LINE	143	129	67.5612
ED-ED-EMACS	2	ED	5	REPLACE-WORD	210	129	80.079
ED-ED-EMACS	2	ED	5	INSERT-WORD	250	138	83.5132
ED-ED-EMACS	2	ED	5	DELETE-WORD	216	139	71.377
ED-ED-EMACS	2	ED	5	REPLACE-LINE	120	139	60.751
ED-ED-EMACS	2	ED	5	DELETE-LINE	88	145	33.2092
ED-ED-EMACS	2	ED	5	INSERT-LINE	106	145	52.665
ED-ED-EMACS	2	ED	6	INSERT-WORD	251	145	92.3664
ED-ED-EMACS	2	ED	6	REPLACE-LINE	132	145	61.226
ED-ED-EMACS	2	ED	6	REPLACE-WORD	248	145	84.4312
ED-ED-EMACS	2	ED	6	DELETE-WORD	147	145	54.876
ED-ED-EMACS	2	ED	6	DELETE-LINE	128	145	51.1357
ED-ED-EMACS	2	ED	6	INSERT-LINE	113	145	50.9
ED-ED-EMACS	2	ED	7	REPLACE-LINE	175	145	80.0816
ED-ED-EMACS	2	ED	7	INSERT-WORD	259	145	104.975
ED-ED-EMACS	2	ED	7	DELETE-WORD	224	145	83.3948
ED-ED-EMACS	2	ED	7	DELETE-LINE	77	145	36.1035
ED-ED-EMACS	2	ED	7	REPLACE-WORD	176	145	66.369
ED-ED-EMACS	2	ED	7	INSERT-LINE	109	145	65.65
ED-ED-EMACS	2	ED	8	REPLACE-WORD	210	145	76.947
ED-ED-EMACS	2	ED	8	INSERT-WORD	228	146	79.8485
ED-ED-EMACS	2	ED	8	DELETE-WORD	211	146	67.7066
ED-ED-EMACS	2	ED	8	REPLACE-LINE	109	146	52.7064
ED-ED-EMACS	2	ED	8	DELETE-LINE	77	146	33.8075
ED-ED-EMACS	2	ED	8	INSERT-LINE	106	150	50.205
ED-ED-EMACS	2	ED	9	INSERT-WORD	246	151	92.769
ED-ED-EMACS	2	ED	9	REPLACE-LINE	116	152	58.0511
ED-ED-EMACS	2	ED	9	REPLACE-WORD	237	153	85.173
ED-ED-EMACS	2	ED	9	DELETE-WORD	141	153	53.1142
ED-ED-EMACS	2	ED	9	DELETE-LINE	116	153	41.4047
ED-ED-EMACS	2	ED	9	INSERT-LINE	95	153	49.014
ED-ED-EMACS	2	ED	10	REPLACE-LINE	162	153	77.4619
ED-ED-EMACS	2	ED	10	INSERT-WORD	251	153	97.4358
ED-ED-EMACS	2	ED	10	DELETE-WORD	218	153	79.9322
ED-ED-EMACS	2	ED	10	DELETE-LINE	77	153	32.8768
ED-ED-EMACS	2	ED	10	REPLACE-WORD	168	153	63.1781
ED-ED-EMACS	2	ED	10	INSERT-LINE	98	153	60.095
ED-ED-EMACS	2	ED	11	REPLACE-WORD	205	153	74.7034
ED-ED-EMACS	2	ED	11	INSERT-WORD	215	153	73.2364
ED-ED-EMACS	2	ED	11	DELETE-WORD	208	153	65.3572
ED-ED-EMACS	2	ED	11	REPLACE-LINE	98	153	58.59
ED-ED-EMACS	2	ED	11	DELETE-LINE	77	153	30.2692
ED-ED-EMACS	2	ED	11	INSERT-LINE	95	153	49.7804
ED-ED-EMACS	2	ED	12	INSERT-WORD	243	153	86.052
ED-ED-EMACS	2	ED	12	REPLACE-LINE	114	154	55.5585
ED-ED-EMACS	2	ED	12	REPLACE-WORD	236	154	88.8296
ED-ED-EMACS	2	ED	12	DELETE-WORD	142	154	56.7648
ED-ED-EMACS	2	ED	12	DELETE-LINE	116	154	47.4695
