procedure-a	1	1	0.360300485	24	644	1	0	408	27.1021	18.6061	0	1.2
procedure-a	1	2	0.315290963	2	578	5	0	363	24.2587	16.5187	0	0.9
procedure-a	1	3	0.24847225	26	393	8	0	259	16.6311	11.8071	0	0.3
procedure-a	1	4	0.231058774	5	398	13	0	244	16.9453	11.4013	0	0.9
procedure-a	1	5	0.209191966	5	353	13	0	228	15.3662	10.8662	0	0.3
procedure-a	1	6	0.151746223	3	269	17	0	171	11.4740	7.9460	0	0.3
procedure-a	2	1	0.299664111	24	479	23	0	298	20.1079	13.5919	0	1.2
procedure-a	2	2	0.229773909	2	400	27	0	243	17.8515	12.1995	0	0.9
procedure-a	2	3	0.20211058	26	305	27	0	196	13.0827	9.1587	0	0.3
procedure-a	2	4	0.183655569	5	317	39	0	187	13.5243	8.8443	0	0.9
procedure-a	2	5	0.177100208	5	276	42	0	169	11.8957	8.0437	0	0.3
procedure-a	2	6	0.12368247	3	198	47	0	117	8.5984	5.6824	0	0.3
procedure-a	3	1	0.26522429	24	386	48	0	230	16.4053	10.7893	0	1.2
procedure-a	3	2	0.199533423	2	324	52	0	185	14.0877	9.0837	0	0.9
procedure-a	3	3	0.211397264	26	273	52	0	172	11.8173	8.1813	0	0.3
procedure-a	3	4	0.177093379	5	258	52	0	142	11.0734	6.8974	0	0.9
procedure-a	3	5	0.187818487	5	262	52	0	159	11.6527	7.9447	0	0.3
procedure-a	3	6	0.114840853	3	181	52	0	104	7.8416	5.0696	0	0.3
procedure-a	4	1	0.251630547	24	374	62	0	220	16.2642	10.7202	0	1.2
procedure-a	4	2	0.180979342	2	269	69	0	143	12.3864	7.8504	0	0.9
procedure-a	4	3	0.199883237	26	267	87	0	167	11.4700	7.8700	0	0.3
procedure-a	4	4	0.147016225	5	221	88	0	115	9.7185	5.9025	0	0.9
procedure-a	4	5	0.149241035	5	208	90	0	116	9.6925	6.3805	0	0.3
procedure-a	4	6	0.094908646	3	133	90	0	65	5.9705	3.5225	0	0.3
procedure-a	5	1	0.255206984	24	332	90	0	187	14.3368	9.1168	0	1.2
procedure-a	5	2	0.198164798	2	231	93	0	113	10.4059	6.1579	0	0.9
procedure-a	5	3	0.190352114	26	223	111	0	131	9.9600	6.6480	0	0.3
procedure-a	5	4	0.155456275	5	219	121	0	113	9.7536	5.9376	0	0.9
procedure-a	5	5	0.14182525	5	206	128	0	114	9.3418	6.0298	0	0.3
procedure-a	5	6	0.096424737	3	133	128	0	65	6.0922	3.6442	0	0.3
procedure-a	6	1	0.194863459	24	254	128	0	130	11.6458	7.1818	0	1.2
procedure-a	6	2	0.170428607	2	216	128	0	101	9.7068	5.5668	0	0.9
procedure-a	6	3	0.14306939	26	166	128	0	90	7.7990	5.0630	0	0.3
procedure-a	6	4	0.132476048	5	188	128	0	89	8.7484	5.1844	0	0.9
procedure-a	6	5	0.13528728	5	187	128	0	99	9.1004	5.9324	0	0.3
procedure-a	6	6	0.103269086	3	133	128	0	65	6.3180	3.8700	0	0.3
procedure-a	7	1	0.195332998	24	254	129	0	130	11.2367	6.7727	0	1.2
procedure-a	7	2	0.155089264	2	216	130	0	101	9.7657	5.6257	0	0.9
procedure-a	7	3	0.1674976	26	166	130	0	90	7.7386	5.0026	0	0.3
procedure-a	7	4	0.143667366	5	181	131	0	83	8.1820	4.6540	0	0.9
procedure-a	7	5	0.147981627	5	186	131	0	98	8.5540	5.3860	0	0.3
procedure-a	7	6	0.10386749	3	132	131	0	64	6.0121	3.5641	0	0.3
procedure-a	8	1	0.20359892	24	246	132	0	123	11.0305	6.6025	0	1.2
procedure-a	8	2	0.16919706	2	209	133	0	95	9.3368	5.2328	0	0.9
procedure-a	8	3	0.156387691	26	166	133	0	90	7.6189	4.8829	0	0.3
procedure-a	8	4	0.137479647	5	178	133	0	80	7.7957	4.2677	0	0.9
procedure-a	8	5	0.146544835	5	185	133	0	97	8.5038	5.3358	0	0.3
procedure-a	8	6	0.09888236	3	132	134	0	64	6.3149	3.8669	0	0.3
procedure-a	9	1	0.195716643	24	245	134	0	122	11.2744	6.8464	0	1.2
procedure-a	9	2	0.161733008	2	208	134	0	94	9.4825	5.3785	0	0.9
procedure-a	9	3	0.145301179	26	166	134	0	90	7.8360	5.1000	0	0.3
procedure-a	9	4	0.141292572	5	178	135	0	80	7.8520	4.3240	0	0.9
procedure-a	9	5	0.136577536	5	179	135	0	92	8.0998	4.9679	0	0.3
procedure-a	9	6	0.093974925	3	125	135	0	58	5.5315	3.1195	0	0.3
procedure-a	10	1	0.184796224	24	239	151	0	117	10.4178	6.0258	0	1.2
procedure-a	10	2	0.165068013	2	202	153	0	89	9.1626	5.0946	0	0.9
procedure-a	10	3	0.145021533	26	166	179	0	90	7.4233	4.6873	0	0.3
procedure-a	10	4	0.130720283	5	172	183	0	75	7.4353	3.9433	0	0.9
procedure-a	10	5	0.136460826	5	179	202	0	92	8.2754	5.1434	0	0.3
procedure-a	10	6	0.1032919	3	125	207	0	58	5.5922	3.1802	0	0.3
procedure-a	11	1	0.176554807	24	197	207	0	86	8.9829	4.9869	0	1.2
procedure-a	11	2	0.157436692	2	196	207	0	85	8.8424	4.8464	0	0.9
procedure-a	11	3	0.118890126	26	119	207	0	55	5.6045	3.3005	0	0.3
procedure-a	11	4	0.124244103	5	157	208	0	63	6.8529	3.4689	0	0.9
procedure-a	11	5	0.137321152	5	130	208	0	52	6.0644	3.2564	0	0.3
procedure-a	11	6	0.107076322	3	110	209	0	47	5.2015	2.9335	0	0.3
procedure-a	12	1	0.176373151	24	197	210	0	86	8.7969	4.8009	0	1.2
procedure-a	12	2	0.177789365	2	190	210	0	80	8.6559	4.6959	0	0.9
procedure-a	12	3	0.142650617	26	118	210	0	54	5.5125	3.2085	0	0.3
procedure-a	12	4	0.133653465	5	145	210	0	53	6.5078	3.1958	0	0.9
procedure-a	12	5	0.117580575	5	129	210	0	51	6.0300	3.2220	0	0.3
procedure-a	12	6	0.088592331	3	109	210	0	46	4.9732	2.7052	0	0.3
procedure-a	13	1	0.16907629	24	191	210	0	81	8.4504	4.4904	0	1.2
procedure-a	13	2	0.154260007	2	189	212	0	79	8.4637	4.5037	0	0.9
procedure-a	13	3	0.124445133	26	118	212	0	54	5.4909	3.1869	0	0.3
procedure-a	13	4	0.127854515	5	145	212	0	53	6.2356	2.9236	0	0.9
procedure-a	13	5	0.116310451	5	129	212	0	51	5.7373	2.9293	0	0.3
procedure-a	13	6	0.086835918	3	109	212	0	46	4.8741	2.6061	0	0.3
procedure-a	14	1	0.166711383	24	191	214	0	81	8.4502	4.4902	0	1.2
procedure-a	14	2	0.15213692	2	187	215	0	77	8.1775	4.2175	0	0.9
procedure-a	14	3	0.124668826	26	118	216	0	54	5.6280	3.3240	0	0.3
procedure-a	14	4	0.137209897	5	145	217	0	53	6.2330	2.9210	0	0.9
procedure-a	14	5	0.119199056	5	129	217	0	51	6.0585	3.2505	0	0.3
procedure-a	14	6	0.090135816	3	109	218	0	46	5.0320	2.7640	0	0.3
procedure-a	15	1	0.169990903	24	189	218	0	79	8.2412	4.2812	0	1.2
procedure-a	15	2	0.151197883	2	186	218	0	76	7.9490	3.9890	0	0.9
procedure-a	15	3	0.136421832	26	117	219	0	53	5.4326	3.1286	0	0.3
procedure-a	15	4	0.134040492	5	144	219	0	52	6.3347	3.0227	0	0.9
procedure-a	15	5	0.116805607	5	123	219	0	46	5.4867	2.7147	0	0.3
procedure-a	15	6	0.082966404	3	102	219	0	40	4.6052	2.3732	0	0.3
procedure-a	16	1	0.167310125	24	189	219	0	79	8.2819	4.3219	0	1.2
procedure-a	16	2	0.155226167	2	186	220	0	76	8.1653	4.2053	0	0.9
procedure-a	16	3	0.117467055	26	111	220	0	48	5.1568	2.8888	0	0.3
procedure-a	16	4	0.128752007	5	144	220	0	52	6.2662	2.9542	0	0.9
procedure-a	16	5	0.114147106	5	123	220	0	46	5.6432	2.8712	0	0.3
procedure-a	16	6	0.093788429	3	102	220	0	40	4.4940	2.2620	0	0.3
procedure-a	17	1	0.172583308	24	189	220	0	79	8.1454	4.1854	0	1.2
procedure-a	17	2	0.152460032	2	186	220	0	76	8.1598	4.1998	0	0.9
procedure-a	17	3	0.122803302	26	111	221	0	48	5.2336	2.9656	0	0.3
procedure-a	17	4	0.138402362	5	144	222	0	52	6.1252	2.8132	0	0.9
procedure-a	17	5	0.129919954	5	123	222	0	46	5.5153	2.7433	0	0.3
procedure-a	17	6	0.091462044	3	102	222	0	40	4.4017	2.1698	0	0.3
procedure-a	18	1	0.179015249	24	188	222	0	78	8.0628	4.1028	0	1.2
procedure-a	18	2	0.177679847	2	179	223	0	70	7.7556	3.8316	0	0.9
procedure-a	18	3	0.120637116	26	110	223	0	47	4.9437	2.6757	0	0.3
procedure-a	18	4	0.127090393	5	138	223	0	47	5.8461	2.5701	0	0.9
procedure-a	18	5	0.127834515	5	123	223	0	46	5.5308	2.7588	0	0.3
procedure-a	18	6	0.088538401	3	103	224	0	41	4.7068	2.4748	0	0.3
procedure-a	19	1	0.169077394	24	188	224	0	78	8.2060	4.2460	0	1.2
procedure-a	19	2	0.148370688	2	174	225	0	66	7.6301	3.7421	0	0.9
procedure-a	19	3	0.126276566	26	110	225	0	47	4.9394	2.6714	0	0.3
procedure-a	19	4	0.145797306	5	138	225	0	47	5.8485	2.5725	0	0.9
procedure-a	19	5	0.134672521	5	123	225	0	46	5.4726	2.7006	0	0.3
procedure-a	19	6	0.098122086	3	102	225	0	40	4.4912	2.2592	0	0.3
procedure-a	20	1	0.174051288	24	188	227	0	78	8.0836	4.1236	0	1.2
procedure-a	20	2	0.153494309	2	173	227	0	65	7.4514	3.5634	0	0.9
procedure-a	20	3	0.131241934	26	110	228	0	47	4.9939	2.7259	0	0.3
procedure-a	20	4	0.123551231	5	138	228	0	47	5.8939	2.6179	0	0.9
procedure-a	20	5	0.124806597	5	123	229	0	46	5.6227	2.8507	0	0.3
procedure-a	20	6	0.092856654	3	101	229	0	39	4.3811	2.1491	0	0.3
