procedure-a	1	1	0.796725955	24	849	3	0	509	47.3814	30.3814	12	1.2
procedure-a	1	2	0.804988877	2	810	11	0	481	45.3063	28.8563	14	0.9
procedure-a	1	3	0.500332622	26	480	12	0	292	26.7859	17.3859	8	0.3
procedure-a	1	4	0.594508969	5	554	16	0	315	31.2749	19.3249	12	0.9
procedure-a	1	5	0.499998235	5	461	17	0	270	26.4465	16.8965	10	0.3
procedure-a	1	6	0.386148904	3	341	23	0	193	19.2236	11.8236	8	0.3
procedure-a	2	1	0.681327902	24	604	25	0	343	33.7409	20.6909	12	1.2
procedure-a	2	2	0.660533432	2	549	29	0	301	31.8307	19.4307	14	0.9
procedure-a	2	3	0.433377303	26	377	29	0	220	21.4474	13.5974	8	0.3
procedure-a	2	4	0.554145313	5	449	38	0	241	25.3837	14.9837	12	0.9
procedure-a	2	5	0.466554334	5	372	41	0	203	21.2129	12.7629	10	0.3
procedure-a	2	6	0.394844325	3	270	46	0	141	15.4818	9.0318	8	0.3
procedure-a	3	1	0.700233109	24	522	46	0	282	29.2367	17.2367	12	1.2
procedure-a	3	2	0.689497679	2	470	49	0	242	26.9048	15.5048	14	0.9
procedure-a	3	3	0.485266719	26	351	49	0	200	20.0367	12.4867	8	0.3
procedure-a	3	4	0.516172215	5	396	51	0	200	22.3918	12.5918	12	0.9
procedure-a	3	5	0.464626892	5	358	51	0	193	20.9139	12.6639	10	0.3
procedure-a	3	6	0.344779784	3	253	51	0	128	14.4806	8.2306	8	0.3
procedure-a	4	1	0.65205978	24	503	58	0	266	28.5725	16.7225	12	1.2
procedure-a	4	2	0.678287787	2	406	63	0	193	24.0249	13.3749	14	0.9
procedure-a	4	3	0.425302132	26	339	77	0	191	19.2875	11.8875	8	0.3
procedure-a	4	4	0.51553517	5	346	79	0	163	19.8179	10.6679	12	0.9
procedure-a	4	5	0.488661787	5	298	81	0	146	17.9863	10.3863	10	0.3
procedure-a	4	6	0.316056369	3	205	81	0	89	11.9581	6.1581	8	0.3
procedure-a	5	1	0.672363472	24	462	81	0	236	26.2797	14.9797	12	1.2
procedure-a	5	2	0.626029756	2	369	84	0	164	21.5511	11.3011	14	0.9
procedure-a	5	3	0.431330777	26	295	102	0	155	17.2544	10.2544	8	0.3
procedure-a	5	4	0.525340297	5	332	109	0	152	19.2606	10.2606	12	0.9
procedure-a	5	5	0.419262213	5	296	114	0	144	17.5631	9.9631	10	0.3
procedure-a	5	6	0.339848836	3	205	114	0	89	12.1338	6.3338	8	0.3
procedure-a	6	1	0.571720314	24	367	115	0	166	21.7095	11.6595	12	1.2
procedure-a	6	2	0.575128501	2	342	115	0	142	19.8674	9.8674	14	0.9
procedure-a	6	3	0.384687965	26	238	115	0	114	14.3307	8.1307	8	0.3
procedure-a	6	4	0.464249268	5	290	115	0	120	17.3880	8.8880	12	0.9
procedure-a	6	5	0.422876418	5	277	115	0	129	17.2949	9.8949	10	0.3
procedure-a	6	6	0.3477292	3	205	115	0	89	12.4600	6.6600	8	0.3
procedure-a	7	1	0.574449237	24	361	117	0	161	20.8004	10.8004	12	1.2
procedure-a	7	2	0.585028361	2	341	117	0	141	19.8357	9.8356	14	0.9
procedure-a	7	3	0.366151046	26	238	117	0	114	14.2501	8.0501	8	0.3
procedure-a	7	4	0.50224587	5	288	117	0	118	16.8990	8.3990	12	0.9
procedure-a	7	5	0.464141797	5	276	117	0	128	16.5428	9.1428	10	0.3
procedure-a	7	6	0.333400595	3	204	117	0	88	12.0531	6.2531	8	0.3
procedure-a	8	1	0.626746261	24	359	118	0	159	20.9400	10.9400	12	1.2
procedure-a	8	2	0.582788415	2	341	119	0	141	19.7693	9.7693	14	0.9
procedure-a	8	3	0.35689804	26	238	119	0	114	14.0905	7.8905	8	0.3
procedure-a	8	4	0.463369401	5	286	120	0	116	16.5641	8.0641	12	0.9
procedure-a	8	5	0.436673393	5	275	120	0	127	16.5157	9.1157	10	0.3
procedure-a	8	6	0.329769384	3	204	121	0	88	12.4984	6.6984	8	0.3
procedure-a	9	1	0.561047372	24	352	122	0	153	20.9254	10.9754	12	1.2
procedure-a	9	2	0.560869286	2	334	122	0	135	19.6548	9.7048	14	0.9
procedure-a	9	3	0.357483466	26	238	122	0	114	14.3800	8.1800	8	0.3
procedure-a	9	4	0.468811036	5	274	122	0	106	15.9040	7.5040	12	0.9
procedure-a	9	5	0.414616463	5	269	122	0	122	15.9774	8.6273	10	0.3
procedure-a	9	6	0.340683956	3	197	122	0	82	11.4316	5.6816	8	0.3
procedure-a	10	1	0.656038742	24	346	159	0	148	19.7789	9.8789	12	1.2
procedure-a	10	2	0.625478633	2	334	185	0	135	19.6086	9.6586	14	0.9
procedure-a	10	3	0.464559584	26	248	221	0	120	14.3297	7.9297	8	0.3
procedure-a	10	4	0.544167115	5	279	242	0	109	15.9531	7.4531	12	0.9
procedure-a	10	5	0.472560383	5	269	272	0	122	16.2453	8.8953	10	0.3
