procedure-a	1	1	0.353715752	24	608	7	0	384	34.3181	23.1181	0	1.2
procedure-a	1	2	0.289613872	2	461	20	0	284	26.3158	17.4658	0	0.9
procedure-a	1	3	0.265276753	26	330	23	0	216	18.8014	13.1014	0	0.3
procedure-a	1	4	0.228870733	5	323	35	0	192	18.5120	11.9620	0	0.9
procedure-a	1	5	0.195986128	5	269	40	0	164	15.5913	10.3413	0	0.3
procedure-a	1	6	0.150572834	3	191	43	0	112	10.9564	7.0064	0	0.3
procedure-a	2	1	0.301397316	24	381	50	0	222	21.4974	13.5474	0	1.2
procedure-a	2	2	0.186962881	2	275	58	0	148	16.2722	9.9223	0	0.9
procedure-a	2	3	0.203127352	26	267	92	0	167	15.2672	10.2672	0	0.3
procedure-a	2	4	0.154186422	5	226	101	0	119	12.9429	7.5929	0	0.9
procedure-a	2	5	0.165766244	5	206	106	0	114	11.8024	7.2024	0	0.3
procedure-a	2	6	0.112973614	3	133	106	0	65	7.8007	4.4007	0	0.3
procedure-a	3	1	0.225475321	24	259	108	0	130	14.7797	8.3297	0	1.2
procedure-a	3	2	0.206897452	2	215	109	0	100	12.4235	6.6735	0	0.9
procedure-a	3	3	0.165694736	26	166	109	0	90	9.7920	5.9920	0	0.3
procedure-a	3	4	0.144671486	5	180	111	0	82	10.2095	5.3095	0	0.9
procedure-a	3	5	0.147456982	5	185	111	0	97	10.8362	6.4362	0	0.3
procedure-a	3	6	0.129291504	3	132	114	0	64	7.6731	4.2731	0	0.3
procedure-a	4	1	0.226223433	24	244	128	0	117	14.0668	7.7168	0	1.2
procedure-a	4	2	0.186711334	2	202	131	0	89	11.9990	6.3490	0	0.9
procedure-a	4	3	0.161695744	26	165	153	0	89	9.6285	5.8285	0	0.3
procedure-a	4	4	0.143161512	5	172	157	0	75	9.7331	4.8831	0	0.9
procedure-a	4	5	0.146691021	5	178	177	0	91	10.4872	6.1372	0	0.3
procedure-a	4	6	0.110132835	3	124	185	0	57	7.1197	3.7697	0	0.3
procedure-a	5	1	0.188938179	24	202	187	0	86	11.6899	5.8899	0	1.2
procedure-a	5	2	0.16694252	2	188	189	0	78	10.9505	5.4505	0	0.9
procedure-a	5	3	0.132745691	26	118	194	0	54	7.1880	3.9880	0	0.3
procedure-a	5	4	0.141546164	5	143	196	0	52	8.1567	3.6067	1	0.9
procedure-a	5	5	0.137570457	5	115	197	0	42	6.5036	2.8536	4	0.3
procedure-a	5	6	0.119932342	3	97	198	0	38	5.5745	2.6245	3	0.3
procedure-a	6	1	0.22294299	24	194	207	0	80	11.4155	5.7155	1	1.2
procedure-a	6	2	0.191856794	2	185	217	0	75	10.5372	5.0372	0	0.9
procedure-a	6	3	0.1633621	26	104	218	0	45	6.1875	3.2375	4	0.3
procedure-a	6	4	0.161363641	5	139	225	0	50	7.9402	3.4902	3	0.9
procedure-a	6	5	0.125605474	5	113	225	0	41	6.5112	2.9112	5	0.3
procedure-a	6	6	0.096204367	3	94	225	0	36	5.3800	2.4800	4	0.3
procedure-a	7	1	0.223527074	24	190	229	0	78	10.6360	5.0360	5	1.2
