procedure-a	1	1	0.360300485	24	644	1	0	408	27.7461	19.0141	0	1.2
procedure-a	1	2	0.315290963	2	578	5	0	363	24.8367	16.8817	0	0.9
procedure-a	1	3	0.24847225	26	393	8	0	259	17.0241	12.0661	0	0.3
procedure-a	1	4	0.231058774	5	398	13	0	244	17.3433	11.6453	0	0.9
procedure-a	1	5	0.209191966	5	353	13	0	228	15.7192	11.0942	0	0.3
procedure-a	1	6	0.151746223	3	269	17	0	171	11.7430	8.1170	0	0.3
procedure-a	2	1	0.299664111	24	479	23	0	298	20.5869	13.8899	0	1.2
procedure-a	2	2	0.229773909	2	400	27	0	243	18.2515	12.4425	0	0.9
procedure-a	2	3	0.20211058	26	305	27	0	196	13.3877	9.3547	0	0.3
procedure-a	2	4	0.183655569	5	317	39	0	187	13.8413	9.0313	0	0.9
procedure-a	2	5	0.177100208	5	276	42	0	169	12.1717	8.2127	0	0.3
procedure-a	2	6	0.12368247	3	198	47	0	117	8.7964	5.7994	0	0.3
procedure-a	3	1	0.26522429	24	386	48	0	230	16.7913	11.0193	0	1.2
procedure-a	3	2	0.199533423	2	324	52	0	185	14.4117	9.2687	0	0.9
procedure-a	3	3	0.211397264	26	273	52	0	172	12.0903	8.3533	0	0.3
procedure-a	3	4	0.177093379	5	258	52	0	142	11.3314	7.0394	0	0.9
procedure-a	3	5	0.187818487	5	262	52	0	159	11.9147	8.1037	0	0.3
procedure-a	3	6	0.114840853	3	181	52	0	104	8.0226	5.1736	0	0.3
procedure-a	4	1	0.251630547	24	374	62	0	220	16.6382	10.9402	0	1.2
procedure-a	4	2	0.180979342	2	269	69	0	143	12.6554	7.9934	0	0.9
procedure-a	4	3	0.199883237	26	267	87	0	167	11.7370	8.0370	0	0.3
procedure-a	4	4	0.147016225	5	221	88	0	115	9.9395	6.0175	0	0.9
procedure-a	4	5	0.149241035	5	208	90	0	116	9.9005	6.4965	0	0.3
procedure-a	4	6	0.094908646	3	133	90	0	65	6.1035	3.5875	0	0.3
procedure-a	5	1	0.255206984	24	332	90	0	187	14.6688	9.3038	0	1.2
procedure-a	5	2	0.198164798	2	231	93	0	113	10.6369	6.2709	0	0.9
procedure-a	5	3	0.190352114	26	223	111	0	131	10.1830	6.7790	0	0.3
procedure-a	5	4	0.155456275	5	219	121	0	113	9.9726	6.0506	0	0.9
procedure-a	5	5	0.14182525	5	206	128	0	114	9.5478	6.1438	0	0.3
procedure-a	5	6	0.096424737	3	133	128	0	65	6.2252	3.7092	0	0.3
procedure-a	6	1	0.194863459	24	254	128	0	130	11.8998	7.3118	0	1.2
procedure-a	6	2	0.170428607	2	216	128	0	101	9.9228	5.6678	0	0.9
procedure-a	6	3	0.14306939	26	166	128	0	90	7.9650	5.1530	0	0.3
procedure-a	6	4	0.132476048	5	188	128	0	89	8.9364	5.2734	0	0.9
procedure-a	6	5	0.13528728	5	187	128	0	99	9.2874	6.0314	0	0.3
procedure-a	6	6	0.103269086	3	133	128	0	65	6.4510	3.9350	0	0.3
procedure-a	7	1	0.195332998	24	254	129	0	130	11.4907	6.9027	0	1.2
procedure-a	7	2	0.155089264	2	216	130	0	101	9.9817	5.7267	0	0.9
procedure-a	7	3	0.1674976	26	166	130	0	90	7.9046	5.0926	0	0.3
procedure-a	7	4	0.143667366	5	181	131	0	83	8.3630	4.7370	0	0.9
procedure-a	7	5	0.147981627	5	186	131	0	98	8.7400	5.4840	0	0.3
procedure-a	7	6	0.10386749	3	132	131	0	64	6.1441	3.6281	0	0.3
procedure-a	8	1	0.20359892	24	246	132	0	123	11.2765	6.7255	0	1.2
procedure-a	8	2	0.16919706	2	209	133	0	95	9.5458	5.3278	0	0.9
procedure-a	8	3	0.156387691	26	166	133	0	90	7.7849	4.9729	0	0.3
procedure-a	8	4	0.137479647	5	178	133	0	80	7.9737	4.3477	0	0.9
procedure-a	8	5	0.146544835	5	185	133	0	97	8.6888	5.4328	0	0.3
procedure-a	8	6	0.09888236	3	132	134	0	64	6.4469	3.9309	0	0.3
procedure-a	9	1	0.195716643	24	245	134	0	122	11.5194	6.9684	0	1.2
procedure-a	9	2	0.161733008	2	208	134	0	94	9.6905	5.4725	0	0.9
procedure-a	9	3	0.145301179	26	166	134	0	90	8.0020	5.1900	0	0.3
procedure-a	9	4	0.141292572	5	178	135	0	80	8.0300	4.4040	0	0.9
procedure-a	9	5	0.136577536	5	179	135	0	92	8.2789	5.0599	0	0.3
procedure-a	9	6	0.093974925	3	125	135	0	58	5.6565	3.1775	0	0.3
procedure-a	10	1	0.184796224	24	239	151	0	117	10.6568	6.1428	0	1.2
procedure-a	10	2	0.165068013	2	202	153	0	89	9.3646	5.1836	0	0.9
procedure-a	10	3	0.145021533	26	166	179	0	90	7.5893	4.7773	0	0.3
procedure-a	10	4	0.130720283	5	172	183	0	75	7.6073	4.0183	0	0.9
procedure-a	10	5	0.136460826	5	179	202	0	92	8.4544	5.2354	0	0.3
procedure-a	10	6	0.1032919	3	125	207	0	58	5.7172	3.2382	0	0.3
procedure-a	11	1	0.176554807	24	197	207	0	86	9.1799	5.0729	0	1.2
procedure-a	11	2	0.157436692	2	196	207	0	85	9.0384	4.9314	0	0.9
procedure-a	11	3	0.118890126	26	119	207	0	55	5.7235	3.3555	0	0.3
procedure-a	11	4	0.124244103	5	157	208	0	63	7.0099	3.5319	0	0.9
procedure-a	11	5	0.137321152	5	130	208	0	52	6.1944	3.3084	0	0.3
